d047c1,Elma Electronic AG
d0484f,Nokia Solutions and Networks GmbH & Co. KG
d048a1,Juniper Networks
d048f3,DATTUS Inc
d0497c,"OnePlus Technology (Shenzhen) Co., Ltd"
d0498b,Zoom Server
d04cc1,SINTRONES Technology Corp.
d04d2c,"Roku, Inc."
d04d86,"Apple, Inc."
d04dc6,Hewlett Packard Enterprise
d04e50,"Mobiwire Mobiles (NingBo) Co., LTD"
d04e99,"Huawei Technologies Co.,Ltd"
d04f58,Ruckus Wireless
d04f7e,"Apple, Inc."
d04fab,"Yoqu Technology (Shenzhen) Co., Ltd."
d05099,ASRock Incorporation
d05157,LEAX Arkivator Telecom
d05162,Sony Corporation
d052a8,Physical Graph Corporation
d05349,Liteon Technology Corporation
d0542d,"Cambridge Industries(Group) Co.,Ltd."
d05475,SAVI Controls
d05509,"Nintendo Co.,Ltd"
d05533,Palo Alto Networks
d055b2,Integrated Device Technology (Malaysia) Sdn. Bhd.
d056bf,Amosense
d056f2,Buffalo.Inc
d056fb,"Samsung Electronics Co.,Ltd"
d0574c,"Cisco Systems, Inc"
d0577b,Intel Corporate
d0577e,Intel Corporate
d05785,"Pantech Co., Ltd."
d05794,Sagemcom Broadband SAS
d057a1,Werma Signaltechnik GmbH & Co. KG
d05875,Active Control Technology Inc.
d058a5,"Apple, Inc."
d058a8,zte corporation
d058ab,Mara Tech LLC
d058c0,Qingdao Haier Multimedia Limited.
d058fc,Sky Uk Limited
d05919,zte corporation
d05995,"Fiberhome Telecommunication Technologies Co.,LTD"
d059c3,CeraMicro Technology Corporation
d059e4,"Samsung Electronics Co.,Ltd"
d05a00,Vantiva USA LLC
d05a0f,"I-Bt Digital Co.,Ltd"
d05af1,"Shenzhen Pulier Tech CO.,Ltd"
d05afd,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
d05ba8,zte corporation
d05bcb,Tianyi Telecom Terminals Company Limited
d05c7a,Sartura d.o.o.
d05f6400,Decathlon SA
d05f6410,"Hangzhou ToupTek Photonics Co., Ltd."
d05f6420,"Shanghai Zhongmi Communication Technology Co.,Ltd"
d05f6430,Huaqin Telecom Hong Kong Ltd
d05f6440,wallbe GmbH
d05f6450,Atoll Solutions Private Limited
d05f6460,Cyrus Technology GmbH
d05f6470,"Beijing Core Shield Group Co., Ltd."
d05f6480,TytoCare LTD.
d05f6490,"Shanghai Luying International Trade Co.,Ltd"
d05f64a0,PartnerNET LTD
d05f64b0,"North American Blue Tiger Company, LLC"
d05f64c0,"Nanjing Huamai Technology Co.,Ltd"
d05f64d0,"Shenzhen Canzone Technology Co.,Ltd."
d05f64e0,Montblanc-Simplo GmbH
d05faf,"Shenzhen C-Data Technology Co., Ltd."
d05fb8,Texas Instruments
d05fce,Hitachi Data Systems
d0608c,zte corporation
d06158,"Huawei Technologies Co.,Ltd"
d0622c,"Xi'an Yipu Telecom Technology Co.,Ltd."
d062a0,"China Essence Technology (Zhumadian) Co., Ltd."
d0634d,Meiko Maschinenbau GmbH & Co. KG
d063b4,SolidRun Ltd.
d06544,"Apple, Inc."
d06578,Intel Corporate
d065b3,"TCL King Electrical Appliances(Huizhou)Co.,Ltd"
d065ca,"Huawei Technologies Co.,Ltd"
d0666d,"Shenzhen Bus-Lan Technology Co., Ltd."
d0667b,"Samsung Electronics Co.,Ltd"
d06726,Hewlett Packard Enterprise
d067e5,Dell Inc.
d06827,eero inc.
d0699e,LUMINEX Lighting Control Equipment
d069c1,"Huawei Technologies Co.,Ltd"
d069d0,"Verto Medical Solutions, LLC"
d069ff,"Fiberhome Telecommunication Technologies Co.,LTD"
d06a1f,"Bse Co.,Ltd."
d06b78,"Apple, Inc."
d06c37,ikeja wireless (pty) ltd
d06dc8,"Huawei Technologies Co.,Ltd"
d06dc9,Sagemcom Broadband SAS
d06ede,Sagemcom Broadband SAS
d06f4a,Topwell International Holdings Limited
d06f82,"Huawei Technologies Co.,Ltd"
d071c4,zte corporation
d072dc,"Cisco Systems, Inc"
d0737f,Mini-Circuits
d07380,"Huawei Device Co., Ltd."
d0738e,"Dong Oh Precision Co., Ltd."
d073d5,Lifi Labs Management Pty Ltd
d075be,Reno A&E
d07602,"Hui Zhou Gaoshengda Technology Co.,LTD"
d0760c,Qisda Corporation
d0765000,"CentrAlert, Inc."
d0765010,Daiken Automacao Ltda
d0765020,Happo Solutions Oy
d0765030,TAPKO Technologies GmbH
d0765040,Private
d0765050,Annapurna Labs
d0765060,Picobrew LLC
d0765070,"ENCORED Technologies, Inc."
d0765080,Accumulate AB
d0765090,Greenwave Scientific
d07650a0,InventDesign
d07650b0,PelKorea
d07650c0,Electro-Motive Diesel
d07650d0,tecnotron elekronik gmbh
d07650e0,Revox Inc.
d07650f0,Private
d0768f,Calix Inc.
d076e7,"Tp-Link Technologies Co.,Ltd."
d07714,"Motorola Mobility LLC, a Lenovo Company"
d077ce,Edgecore Networks Corporation
d07880,"Fiberhome Telecommunication Technologies Co.,LTD"
d0789a,Vantiva - Connected Home
d0792f,"New H3C Intelligence Terminal Co., Ltd."
d07ab5,"Huawei Technologies Co.,Ltd"
d07b6f,"Zhuhai Yunmai Technology Co.,Ltd"
d07c2d,"Leie IOT technology Co., Ltd"
d07cb2,Sigmastar Technology Ltd.
d07d33,"Huawei Device Co., Ltd."
d07de5,"Forward Pay Systems, Inc."
d07e01,"Huawei Device Co., Ltd."
d07e28,Hewlett Packard
d07e35,Intel Corporate
d07fa0,"Samsung Electronics Co.,Ltd"
d07fc4,Ou Wei Technology Co.，Ltd. of Shenzhen City
d0817a,"Apple, Inc."
d081c5,Juniper Networks
d082e8,Tuya Smart Inc.
d082eb,Tuya Smart Inc.
d083d4,Xtel Wireless ApS
d0845d,"B&C Transit, Inc."
d084b0,Sagemcom Broadband SAS
d08543,"Cisco Systems, Inc"
d087b5,Safemo Pte. Ltd.
d087e2,"Samsung Electronics Co.,Ltd"
d0880c,"Apple, Inc."
d08999,"APCON, Inc."
d08a55,Skullcandy
d08a91,Vantiva USA LLC
d08b7e,Passif Semiconductor
d08cb5,Texas Instruments
d08cff,Upwis Ab
d08e17,Accton Technology Corporation
d08e79,Dell Inc.
d09168,"Shenzhen Chuangwei-Rgb Electronics Co.,Ltd"
d09200,FiRa Consortium
d09282,"Apple, Inc."
d09288,Powertek Limited
d0929e,Microsoft Corporation
d092fa,"Fiberhome Telecommunication Technologies Co.,LTD"
d09380,Ducere Technologies Pvt. Ltd.
d0939500,Zhejiang Ruiyi lntelligent Technology Co. Ltd
d0939510,"Hefei Siqiang Electronic Technology Co.,Ltd"
d0939520,At&T
d0939530,Nesecure Telecom Pvt Ltd
d0939540,Daesung Celtic Enersys
d0939550,"FungHwa i-Link Technology CO., LTD"
d0939560,Annapurna labs
d0939570,"iSolution Technologies Co.,Ltd."
d0939580,Annapurna labs
d0939590,"Ningbo Sunny Opotech Co.,Ltd"
d09395a0,Automatic Devices
d09395b0,Invendis Technologies India Pvt Ltd
d09395c0,BRICK4U GmbH
d09395d0,T-Com Llc
d09395e0,"Shenzhen Hotack Technology Co.,Ltd"
d093f8,Stonestreet One LLC
d09466,Dell Inc.
d094cf,"Huawei Technologies Co.,Ltd"
d095c7,"Pantech Co., Ltd."
d0968600,Sernet (Suzhou) Technologies Corporation
d0968610,Provcom Ltd
d0968620,"TMLake Technology Ltd.,"
d0968630,Ephi B.V.
d0968640,Houston Radar LLC
d0968650,Annapurna labs
d0968660,"Shenzhen Ntmer Technology Co., Ltd."
d0968670,Private
d0968680,Energiekonzepte Deutschland GmbH
d0968690,Camfil
d09686a0,Hero Health Inc.
d09686b0,"Changsha keruijie lnformation Technology Co.,Ltd"
d09686c0,ECS s.r.l.
d09686d0,"CertusNet Information Technology Co.,LTD"
d09686e0,withnetworks
d096ea,"vivo Mobile Communication Co., Ltd."
d096fb,"Zhone Technologies, Inc."
d097fe,"Realme Chongqing Mobile Telecommunications Corp.,Ltd."
d0989c,ConMet
d098b1,"GScoolink Microelectronics (Beijing) Co.,LTD"
d099d5,Alcatel-Lucent
d09aaf,Espressif Systems (Singapore) Pte. Ltd
d09b05,Emtronix
d09c30,"Foster Electric Company, Limited"
d09c7a,Xiaomi Communications Co Ltd
d09cae,"vivo Mobile Communication Co., Ltd."
d09d0a,Linkcom
d09dab,TCT mobile ltd
d09fd900,"Lemei Intelligent IOT (Shenzhen) Co., Ltd"
d09fd910,elecgator bvba
d09fd920,Westar Display Technologies
d09fd930,GS Yuasa International Ltd.
d09fd940,"Poten (Shanghai) Technology Co.,Ltd."
d09fd950,Carbon Mobile GmbH
d09fd960,"Elevoc Technology Co., Ltd."
d09fd970,Raymax Technology Ltd.
d09fd980,"Queclink Wireless Solutions Co., Ltd."
d09fd990,ENTTEC Pty Ltd.
d09fd9a0,Eurolan Ltd
d09fd9b0,"Cablewireless Laboratory Co., Ltd"
d09fd9c0,"Fujian Newland Auto-ID Tech. Co,.Ltd."
d09fd9d0,"Shenzhen eloT Technology Co.,Ltd"
d09fd9e0,Minibems Ltd
d0a01100,"Sionyx, Llc"
d0a01110,Shanghai Railway Communication Co. Ltd.
d0a01120,"Shanghai Hongqia Industry and Trade Co., LTD"
d0a01130,V-Count Teknoloji A.Ş.
d0a01140,Sumico
d0a01150,"Shenzhen DOOGEE Hengtong Technology CO.,LTD"
d0a01160,OCEM Energy Technology
d0a01170,Shenzhen Liandian Communication Technology Co.LTD
d0a01180,Annapurna labs
d0a01190,Vastai Technologies(Shanghai)Inc
d0a011a0,Wuhan Tabebuia Technology Co.Ltd
d0a011b0,TYRI Sweden AB
d0a011c0,TASKA Prosthetics
d0a011d0,"Remowireless Communication International Co.,Limited"
d0a011e0,Annapurna labs
d0a0bb,"Shenzhen iComm Semiconductor CO.,LTD"
d0a0d6,ChengDu TD Tech
d0a311,Neuberger Gebäudeautomation GmbH
d0a46f,China Dragon Technology Limited
d0a4b1,Sonifex Ltd.
d0a5a6,"Cisco Systems, Inc"
d0a637,"Apple, Inc."
d0a651,AltoBeam Inc.
d0a9d3,EM Microelectronic
d0aa5f00,"Hangzhou Jingtang Communication Technology Co.,Ltd."
d0aa5f10,"Xiaomi EV Technology Co., Ltd."
d0aa5f20,ACCEL LAB ltd.
d0aa5f30,Shenzhen Liandian Communication Technology Co.LTD
d0aa5f40,Komer
d0aa5f50,深圳麦源实业有限公司
d0aa5f60,Sordin Ab
d0aa5f70,"GD Midea Heating & Ventilating Equipment Co., Ltd"
d0aa5f80,"WeBank Co., Ltd."
d0aa5f90,"Hongci Monitor International Co., Ltd."
d0aa5fa0,Indra Air Traffic Inc
d0aa5fb0,Warner Electronics (I) Pvt. Ltd.
d0aa5fc0,Pacific Electronics
d0aa5fd0,"Level Up Holding Co., Inc."
d0aa5fe0,MBX International Ltd.
d0ab4a,Telink Micro LLC
d0abd5,Intel Corporate
d0ad08,HP Inc.
d0ae05,Xiaomi Communications Co Ltd
d0aeec,Alpha Networks Inc.
d0afb6,"Linktop Technology Co., LTD"
d0b0cd,Moen
d0b0df,Mimosa Networks
d0b128,"Samsung Electronics Co.,Ltd"
d0b1ca,"Shenzhen Skyworth Digital Technology CO., Ltd"
d0b214,PoeWit Inc
d0b270,"Visteon Portuguesa, Ltd"
d0b2c4,Vantiva USA LLC
d0b324,"Apple, Inc."
d0b33f,Shenzhen TINNO Mobile Technology Corp.
d0b3c2,"Meta Platforms, Inc."
d0b45d,"Huawei Device Co., Ltd."
d0b498,Robert Bosch LLC Automotive Electronics
d0b523,Bestcare Cloucal Corp.
d0b53d,Sepro Robotique
d0b5c2,Texas Instruments
d0b60a,Xingluo Technology Company Limited
d0b646,NXP Semiconductors Taiwan Ltd.
d0b66f,Sernet (Suzhou) Technologies Corporation
d0bae4,"Shanghai MXCHIP Information Technology Co., Ltd."
d0bb61,zte corporation
d0bb80,SHL Telemedicine International Ltd.
d0bcc1,"Weifang Goertek Electronics Co.,Ltd"
d0bd01,DS International
d0be2c,"CNSLink Co., Ltd."
d0bf9c,Hewlett Packard
d0c050,"Apple, Inc."
d0c0bf,Actions Microelectronics
d0c193,"Skybell, Inc"
d0c1b1,"Samsung Electronics Co.,Ltd"
d0c1b5,Dell Inc.
d0c1bf,Xiaomi Communications Co Ltd
d0c24e,"Samsung Electronics Co.,Ltd"
d0c282,"Cisco Systems, Inc"
d0c31e,"JUNGJIN Electronics Co.,Ltd"
d0c35a,Jabil Circuit de Chihuahua
d0c42f,"Tamagawa Seiki Co.,Ltd."
d0c5d3,AzureWave Technology Inc.
d0c5d8,Latecoere
d0c5f3,"Apple, Inc."
d0c637,Intel Corporate
d0c65b,"Huawei Technologies Co.,Ltd"
d0c67f,"Huawei Technologies Co.,Ltd"
d0c6be,HPRO-Video
d0c730,zte corporation
d0c789,"Cisco Systems, Inc"
d0c7c0,"Tp-Link Technologies Co.,Ltd."
d0c85700,"YUAN High-Tech Development Co., Ltd."
d0c85710,Dali A/S
d0c85720,Forgamers Inc.
d0c85730,Mobicon
d0c85740,Imin Technology Pte Ltd
d0c85750,"Beijing Inspiry Technology Co., Ltd."
d0c85760,"Innovative Industrial(HK)Co., Limited"
d0c85770,Eco Mobile
d0c85780,"Nanjing Magewell Electronics Co.,Ltd"
d0c85790,Shenzhen xiaosha Intelligence Technology Co. Ltd
d0c857a0,shenzhen cnsun
d0c857b0,"Chunghsin International Electronics Co.,Ltd."
d0c857c0,Dante Security Inc.
d0c857d0,"Iflytek Co.,Ltd."
d0c857e0,E-T-A Elektrotechnische Apparate GmbH
d0c901,Gla Electronics Pvt Ltd
d0c907,Private
d0cbdd,eero inc.
d0cdbf,LG Electronics
d0cde1,Scientech Electronics
d0cec0,Xiaomi Communications Co Ltd
d0cec9,Han Chang
d0cf0e,Sagemcom Broadband SAS
d0cf13,Espressif Inc.
d0cf5e,Energy Micro AS
d0cfd8,"Huizhou Boshijie Technology Co.,Ltd"
d0d003,"Samsung Electronics Co.,Ltd"
d0d04b,"Huawei Technologies Co.,Ltd"
d0d0fd,"Cisco Systems, Inc"
d0d212,"K2NET Co.,Ltd."
d0d23c,"Apple, Inc."
d0d286,Beckman Coulter K.K.
d0d2b0,"Apple, Inc."
d0d3e0,Hewlett Packard Enterprise
d0d3fc,"Mios, Ltd."
d0d412,ADB Broadband Italia
d0d471,"MVTECH co., Ltd"
d0d49f,"Apple, Inc."
d0d4fb,Home Control Singapore Pte Ltd
d0d6cc,Wintop
d0d783,"Huawei Technologies Co.,Ltd"
d0d7be,"Huawei Technologies Co.,Ltd"
d0d94f00,"Perfant Technology Co., Ltd"
d0d94f10,mycable GmbH
d0d94f20,"Teco Image Systems Co., Ltd."
d0d94f30,Beijing Yiwangxuntong Technology
d0d94f40,peiker CEE
d0d94f50,Optigo Networks
d0d94f60,Hyundai Autohow
d0d94f70,"Mitsubishi Electric US, Inc."
d0d94f80,Apption Labs Limited
d0d94f90,"Hangzhou xiaoben technology co.,Ltd"
d0d94fa0,"Shenzhen FDC Electuonic Co.,Ltd."
d0d94fb0,"MAX Smart Home, LLC"
d0d94fc0,Arrowave Technologies Limited
d0d94fd0,"Duksanmecasys Co., Ltd."
d0d94fe0,"Appotronics Co., Ltd"
d0da2400,"Beijing Deeprift Technologies Co., Ltd."
d0da2410,Witstek Hongkong Limited
d0da2420,acemetro electronics india private limited
d0da2430,"Hangzhou Arcvideo Technology Co., Ltd."
d0da2440,National Security Technology JSC
d0da2450,"Shenzhen Zhangyue Technology Co.,Ltd"
d0da2460,Aheesa Digital Innovations Private Limited
d0da2470,"Canlab Co., Ltd."
d0da2480,"Shanghai Yunsilicon Technology Co., Ltd."
d0da2490,Teradyne Robotics A/S
d0da24a0,"Shenzhen Beilai Technology Co.,Ltd"
d0da24b0,Cjms Llc
d0da24c0,Alloop（Hong kong）Limited
d0da24d0,AmenTech Inc.
d0dad7,"Apple, Inc."
d0db32,Nokia Corporation
d0dbb7,Casa Systems
d0dc2c,"Cisco Systems, Inc"
d0dd49,Juniper Networks
d0dd7c,zte corporation
d0df9a,Liteon Technology Corporation
d0dfb2,Genie Networks Limited
d0dfc7,"Samsung Electronics Co.,Ltd"
d0e042,"Cisco Systems, Inc"
d0e140,"Apple, Inc."
d0e347,Yoga
d0e40b,Wearable Inc.
d0e44a,"Murata Manufacturing Co., Ltd."
d0e54d,Commscope
d0e581,"Apple, Inc."
d0e782,AzureWave Technology Inc.
d0e828,Radiant Industries Incorporated
d0ea11,Routerboard.com
d0ea30,NXP Semiconductors Taiwan Ltd.
d0eb03,Zhehua technology limited
d0eb1a,Siemens AG
d0eb9e,Seowoo Inc.
d0ec35,"Cisco Systems, Inc"
d0edff,Zf Cvcs
d0ee47,Hitron Technologies. Inc
d0ef76,Espressif Inc.
d0efc1,"Huawei Technologies Co.,Ltd"
d0f0db,Ericsson
d0f121,"Xi'an LINKSCI Technology Co., Ltd"
d0f27f,"BrewLogix, LLC"
d0f3f5,"Huawei Device Co., Ltd."
d0f405,"Hon Hai Precision Industry Co., Ltd."
d0f4f7,"Huawei Device Co., Ltd."
d0f520,KYOCERA Corporation
d0f73b,Helmut Mauell GmbH Werk Weida
d0f76e,"Shenzhen YOUHUA Technology Co., Ltd"
d0f815,"Huawei Technologies Co.,Ltd"
d0f865,Itel Mobile Limited
d0f88c,"Motorola (Wuhan) Mobility Technologies Communication Co., Ltd."
d0f8e7,"Shenzhen Shutong Space Technology Co., Ltd"
d0f928,zte corporation
d0f99b,zte corporation
d0fa1d,"Qihoo 360 Technology Co.,Ltd"
d0fccc,"Samsung Electronics Co.,Ltd"
d0fcd0,"HUMAX Co., Ltd."
d0ff50,Texas Instruments
d0ff98,"Huawei Technologies Co.,Ltd"
d4000d,"Phoenix Broadband Technologies, LLC."
d40057,MC Technologies GmbH
d40068,"Fiberhome Telecommunication Technologies Co.,LTD"
d400ca,AUMOVIO Systems Romania S.R.L.
d40129,Broadcom
d40145,"Atw Technology, Inc."
d4016d,"Tp-Link Technologies Co.,Ltd."
d401c3,Routerboard.com
d4024a,Delphian Systems LLC
d404cd,Commscope
d404e6,Broadcom Limited
d404ff,Juniper Networks
d40592,Espressif Inc.
d40598,Commscope
d405de,eero inc.
d4060f,Texas Instruments
d40868,"Beijing Lanxum Computer Technology CO.,LTD."
d40a9e,GO development GmbH
d40aa9,Commscope
d40adc,"Qingdao Intelligent&Precise Electronics Co.,Ltd."
d40b1a,HTC Corporation
d40bb9,Solid Semecs bv.
d40c9d,"SiFly Aviation, Inc"
d40dab,"Shenzhen Cudy Technology Co., Ltd."
d40e60,"Nanjing phx-gctech Information Technology Co., Ltd"
d40f9e,"Apple, Inc."
d40fb2,Applied Micro Electronics AME bv
d41090,iNFORM Systems AG
d410cf,"Huanshun Network Science and Technology Co., Ltd."
d411a3,"Samsung Electronics Co.,Ltd"
d411d6,"ShotSpotter, Inc."
d41243,"AMPAK Technology, Inc."
d4126e,"Apple, Inc."
d41296,Anobit Technologies Ltd.
d412bb,Quadrant Components Inc. Ltd
d41368,Shenzhen Intellirocks Tech. Co. Ltd.
d4136f,Asia Pacific Brands
d413b3,"Wu Qi Technologies,Inc."
d413f8,Peplink International Ltd.
d41761,Xiaomi Communications Co Ltd
d41972,Hewlett Packard Enterprise
d419f6,NXP Semiconductor (Tianjin) LTD.
d41a3f,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd"
d41ac8,Nippon Printer Engineering
d41ad1,Zyxel Communications Corporation
d41b81,"Chongqing Fugui Electronics Co.,Ltd."
d41c1c,Rcf S.P.A.
d41d71,Palo Alto Networks
d41e35,TOHO Electronics INC.
d41f0c,JAI Manufacturing
d4200000,Wattsense
d4200010,Zelus(HuangZhou) Technology Ltd.
d4200020,"Shenzhen AI Develop & Manufacture Co.,LTD."
d4200030,Arbe Robotics Ltd.
d4200040,"EVOC VIN Technology Co.,Ltd"
d4200050,"Monolith Electric?Changzhou?Co.,Ltd."
d4200060,"HiAR Information Technology Co.,Ltd"
d4200070,Annapurna labs
d4200080,"Dalian Baishengyuan Technology Co.,Ltd"
d4200090,"Weathex Co., Ltd."
d42000a0,BirdDog Australia
d42000b0,"Shenzhen Volt IoT technology co.,ltd."
d42000c0,Gentec Systems Co.
d42000d0,Zuum
d42000e0,"RPUSI Communication Technology Co.,Ltd."
d4206d,HTC Corporation
d420b0,"Mist Systems, Inc."
d42122,Sercomm Corporation.
d4223f,Lenovo Mobile Communication Technology Ltd.
d4224e,Alcatel Lucent
d422cd,Movella Technologies B.V.
d42493,"GW Technologies Co.,Ltd"
d424dd,AVM Audiovisuelles Marketing und Computersysteme GmbH
d4258b,Intel Corporate
d425cc00,Nordi Telekommunikatsiooni Oü
d425cc10,"Eware Information Technology com.,Ltd"
d425cc20,MusicLens Inc.
d425cc30,EISST Ltd
d425cc40,"Barobo, Inc."
d425cc50,bvk technology
d425cc60,"Nanjing LES Information Technology Co., Ltd"
d425cc70,"BlueCats US, LLC"
d425cc80,"Dolby Laboratories, Inc."
d425cc90,Takumi Japan Ltd
d425cca0,E-MetroTel
d425ccb0,Veea
d425ccc0,POSNET Polska S.A.
d425ccd0,Combined Energy Technologies Pty Ltd
d425cce0,Coperion
d425de,"New H3C Technologies Co., Ltd"
d42751,"Infopia Co., Ltd"
d42787,"Shanghai High-Flying Electronics Technology Co., Ltd"
d427ff,Sagemcom Broadband SAS
d428b2,"ioBridge, Inc."
d428d5,TCT mobile ltd
d429a7,Infinix mobility limited
d429ea,Zimory GmbH
d42b6f,"Cisco Systems, Inc"
d42bf0,Tiinlab Corporation
d42c0f,Commscope
d42c3d,Sky Light Digital Limited
d42c44,"Cisco Systems, Inc"
d42c46,Buffalo.Inc
d42ca6,"Samsung Electronics Co.,Ltd"
d42dc5,"i-PRO Co., Ltd."
d42dcc,"Apple, Inc."
d42f23,Akenori PTE Ltd
d42f4b,"Hon Hai Precision Industry Co.,LTD"
d42fca,"Apple, Inc."
d43127,"Ruijie Networks Co.,LTD"
d4319d,Sinwatec
d43260,GoPro
d43266,Fike Corporation
d4351d,Vantiva Technologies Belgium
d43538,"Beijing Xiaomi Mobile Software Co., Ltd"
d4354a,ALAXALA Networks Corporation
d43639,Texas Instruments
d436db,"Jiangsu Toppower Automotive Electronics Co., Ltd"
d437d7,zte corporation
d43844,"Union Man Technology Co.,Ltd"
d4389c,Sony Corporation
d439b8,Ciena Corporation
d43a2c,"Google, Inc."
d43a2e,Shenzhen Mtc Co Ltd
d43a2f,Shenzhen Mtc Co Ltd
d43a65,IGRS Engineering Lab Ltd.
d43ae9,"DONGGUAN ipt INDUSTRIAL CO., LTD"
d43b04,Intel Corporate
d43b8a,"Shenzhen Zhide technology Co., LTD"
d43d39,Dialog Semiconductor
d43d67,Carma Industries Inc.
d43d7e,"Micro-Star Int'l Co, Ltd"
d43df3,Zyxel Communications Corporation
d43f32,eero inc.
d43fcb,Commscope
d440d0,"OCOSMOS Co., LTD"
d440f0,"Huawei Technologies Co.,Ltd"
d4413f,Gen IV Technology LLC
d44165,"Sichuan Tianyi Comheart Telecom Co.,LTD"
d4430e,"Zhejiang Dahua Technology Co., Ltd."
d4438a,"Beijing Xiaomi Mobile Software Co., Ltd"
d443a8,"Changzhou Haojie Electric Co., Ltd."
d445e8,"Jiangxi Hongpai Technology Co., Ltd."
d44649,"Huawei Technologies Co.,Ltd"
d446e1,"Apple, Inc."
d4475a,"ScreenBeam, Inc."
d4482d,"Shenzhen Deejoy Lighting Technology Co.,Ltd."
d44867,Silicon Laboratories
d44a85,Silicon Laboratories
d44b5e,"Taiyo Yuden Co., Ltd."
d44bb6,"Zhejiang Tmall Technology Co., Ltd."
d44c24,Vuppalamritha Magnetic Components LTD
d44c9c,Shenzhen YOOBAO Technology Co.Ltd
d44ca7,"Informtekhnika & Communication, LLC"
d44d77,Nokia
d44d9f,"Shenzhen Skyworth Digital Technology CO., Ltd"
d44da4,"Murata Manufacturing Co., Ltd."
d44f14,"Tesla,Inc."
d44f67,"Huawei Technologies Co.,Ltd"
d44f68,Eidetic Communications Inc
d44f80,Kemper Digital GmbH
d45039,Sagemcom Broadband SAS
d4503f,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd"
d4507a,"CEIVA Logic, Inc"
d450ee,"GD Midea Air-Conditioning Equipment Co.,Ltd."
d4522a,TangoWiFi.com
d45251,IBT Ingenieurbureau Broennimann Thun
d45297,"nSTREAMS Technologies, Inc."
d452c7,"Beijing L&S Lancom Platform Tech. Co., Ltd."
d452ee,Sky Uk Limited
d4532a,"Beijing Xiaomi Mobile Software Co., Ltd"
d45347,"Merytronic 2012, S.L."
d45383,"Murata Manufacturing Co., Ltd."
d453af,VIGO System S.A.
d4548b,Intel Corporate
d45556,Fiber Mountain Inc.
d455ad,go-e GmbH
d455be,"Shenzhen Fast Technologies Co.,Ltd"
d45763,"Apple, Inc."
d45800,"Fiberhome Telecommunication Technologies Co.,LTD"
d45944,tonies GmbH
d45a3f,Juniper Networks
d45ab2,Galleon Systems
d45b51,"Motorola Mobility LLC, a Lenovo Company"
d45c70,Wi-Fi Alliance
d45d42,Nokia Corporation
d45d64,ASUSTek COMPUTER INC.
d45ddf,Pegatron Corporation
d45e89,"Motorola Mobility LLC, a Lenovo Company"
d45eec,"Beijing Xiaomi Electronics Co., Ltd."
d45f25,"Shenzhen YOUHUA Technology Co., Ltd"
d45f2c,zte corporation
d45f7a,"Huawei Technologies Co.,Ltd"
d46075,"Baidu Online Network Technology (Beijing) Co., Ltd"
d460e3,Sercomm Corporation.
d4612e,"Huawei Technologies Co.,Ltd"
d46132,"Pro Concept Manufacturer Co.,Ltd."
d4613700,Wistron Corporation
d4613710,"Shenzhen smart-core technology co.,ltd."
d4613720,Robert Bosch Elektronikai Kft.
d4613730,"Appotronics Co., Ltd"
d4613740,"Beijing TAIXINYUN Technology Co.,Ltd"
d4613750,Estelle AB
d4613760,Securus CCTV India
d4613770,"Beijing Shudun Information Technology Co., Ltd"
d4613780,Beijing Digital China Yunke Technology Limited
d4613790,"Mavenir Systems, Inc."
d46137a0,"Shenzhen Xunjie International Trade Co., LTD"
d46137b0,"KunPeng Instrument (Dalian)Co.,Ltd."
d46137c0,"Musashi Engineering,Inc."
d46137d0,Iptechview
d46137e0,UAB Brolis sensor technology
d46195,zte corporation
d4619d,"Apple, Inc."
d461da,"Apple, Inc."
d461fe,"Hangzhou H3C Technologies Co., Limited"
d462ea,"Huawei Technologies Co.,Ltd"
d46352,Vutility Inc.
d463c0,"Apple, Inc."
d463c6,"Motorola Mobility LLC, a Lenovo Company"
d463de,"vivo Mobile Communication Co., Ltd."
d463fe,Arcadyan Corporation
d464f7,"Chengdu Usee Digital Technology Co., Ltd"
d46624,"Cisco Systems, Inc"
d46663,"Shenzhen Detran Technology Co.,Ltd."
d466a8,Riedo Networks Ltd
d46761,XonTel Technology Co.
d467d3,"Guangdong Oppo Mobile Telecommunications Corp.,Ltd"
d467e7,"Fiberhome Telecommunication Technologies Co.,LTD"
d4684d,Ruckus Wireless
d46867,Neoventus Design Group
d468aa,"Apple, Inc."
d468ba,Shenzhen Sundray Technologies company Limited
d469a5,Miura Systems Ltd.
d46a35,"Cisco Systems, Inc"
d46a6a,"Hon Hai Precision Ind. Co.,Ltd."
d46a91,SnapAV
d46aa8,"Huawei Technologies Co.,Ltd"
d46ba6,"Huawei Technologies Co.,Ltd"
d46c62,"MultiTracks.com, LLC"
d46c6d,Commscope
d46cbf,Goodrich ISR
d46cda,CSM GmbH
d46d50,"Cisco Systems, Inc"
d46d6d,Intel Corporate
d46e0e,"Tp-Link Technologies Co.,Ltd."
d46e5c,"Huawei Technologies Co.,Ltd"
d46f42,WAXESS USA Inc
d47208,Bragi GmbH
d47226,zte corporation
d47327,"Huawei Technologies Co.,Ltd"
d47350,"DBG Commnunications Technology Co., Ltd."
d47415,"Huawei Device Co., Ltd."
